16:45:45.622787, 0:00:01.745733, 26.0, 25.875
16:45:47.382777, 0:00:03.505387, 26.062, 25.875
16:45:49.142779, 0:00:05.265393, 26.062, 25.875
16:45:50.902785, 0:00:07.025397, 26.062, 25.875
16:45:52.662872, 0:00:08.785467, 26.062, 25.875
16:45:54.422779, 0:00:10.545383, 26.062, 25.875
16:45:56.182784, 0:00:12.305401, 26.0, 25.875
16:45:57.942787, 0:00:14.065396, 26.062, 25.875
16:45:59.702810, 0:00:15.825442, 26.125, 25.875
16:46:01.462891, 0:00:17.585522, 26.0, 25.875
16:46:03.222776, 0:00:19.345399, 26.062, 25.875
16:46:04.982806, 0:00:21.105516, 26.0, 25.875
16:46:06.742796, 0:00:22.865492, 26.062, 25.937
16:46:08.502806, 0:00:24.625435, 26.062, 25.875
16:46:10.262776, 0:00:26.385384, 26.062, 25.875
16:46:12.022777, 0:00:28.145390, 26.062, 25.875
16:46:13.782811, 0:00:29.905437, 26.062, 25.875
16:46:15.542787, 0:00:31.665399, 26.062, 25.875
16:46:17.302795, 0:00:33.425409, 26.062, 25.875
16:46:19.062918, 0:00:35.186062, 26.062, 25.875
16:46:20.822865, 0:00:36.945975, 26.062, 25.875
16:46:22.582791, 0:00:38.705899, 26.062, 25.875
16:46:24.422896, 0:00:40.546033, 26.062, 25.875
16:46:26.182790, 0:00:42.305898, 26.062, 25.875
16:46:27.942807, 0:00:44.065923, 26.062, 25.875
16:46:29.702806, 0:00:45.825902, 26.062, 25.875
16:46:31.462793, 0:00:47.585905, 26.062, 25.875
16:46:33.222599, 0:00:49.345611, 26.062, 25.875
16:46:34.982803, 0:00:51.105420, 26.062, 25.875
16:46:36.742807, 0:00:52.865415, 26.062, 25.875
16:46:38.502795, 0:00:54.625405, 26.062, 25.875
16:46:40.262768, 0:00:56.385372, 26.062, 25.875
16:46:42.022769, 0:00:58.145371, 26.062, 25.875
16:46:43.782780, 0:00:59.905390, 26.062, 25.875
16:46:45.542812, 0:01:01.665427, 26.062, 25.875
16:46:47.302806, 0:01:03.426286, 26.062, 25.875
16:46:49.062784, 0:01:05.186313, 26.062, 25.875
16:46:50.822779, 0:01:06.946261, 26.062, 25.875
16:46:52.582788, 0:01:08.706287, 26.062, 25.875
16:46:54.342776, 0:01:10.466311, 26.062, 25.937
16:46:56.102820, 0:01:12.226000, 26.062, 25.875
16:46:57.862786, 0:01:13.985405, 26.062, 25.875
16:46:59.622921, 0:01:15.745555, 26.062, 25.875
16:47:01.382643, 0:01:17.505230, 26.062, 25.875
16:47:03.142810, 0:01:19.265432, 26.062, 25.875
16:47:04.902785, 0:01:21.025426, 26.0, 25.875
16:47:06.662793, 0:01:22.785408, 26.062, 25.875
16:47:08.422838, 0:01:24.545522, 26.062, 25.875
16:47:10.182912, 0:01:26.305603, 26.062, 25.937
16:47:11.942809, 0:01:28.065501, 26.062, 25.875
16:47:13.702791, 0:01:29.825483, 26.062, 25.937
16:47:15.462834, 0:01:31.585518, 26.062, 25.875
16:47:17.222822, 0:01:33.345511, 26.062, 25.875
16:47:18.982791, 0:01:35.105491, 26.062, 25.875
16:47:20.742785, 0:01:36.865472, 26.062, 25.875
16:47:22.502773, 0:01:38.625460, 26.062, 25.875
16:47:24.262500, 0:01:40.385135, 26.062, 25.875
16:47:26.022789, 0:01:42.145477, 26.062, 25.875
16:47:27.782768, 0:01:43.905451, 26.062, 25.875
16:47:29.542818, 0:01:45.665511, 26.062, 25.875
16:47:31.302813, 0:01:47.425437, 26.062, 25.875
16:47:33.062783, 0:01:49.185398, 26.062, 25.875
16:47:34.822865, 0:01:50.945473, 26.062, 25.937
16:47:36.582781, 0:01:52.705393, 26.062, 25.875
16:47:38.342784, 0:01:54.465394, 26.062, 25.875
16:47:40.102594, 0:01:56.225176, 26.062, 25.875
16:47:41.862782, 0:01:57.985386, 26.062, 25.875
16:47:43.622792, 0:01:59.745402, 26.062, 25.937
16:47:45.462769, 0:02:01.585379, 26.062, 25.875
16:47:47.222777, 0:02:03.345387, 26.062, 25.875
16:47:48.982779, 0:02:05.105392, 26.062, 25.875
16:47:50.742806, 0:02:06.865965, 26.062, 25.875
16:47:52.502792, 0:02:08.625906, 26.062, 25.875
16:47:54.262786, 0:02:10.385400, 26.062, 25.937
16:47:56.022805, 0:02:12.145424, 26.062, 25.875
16:47:57.782782, 0:02:13.905390, 26.062, 25.875
16:47:59.542919, 0:02:15.665632, 26.062, 25.937
16:48:01.302896, 0:02:17.425612, 26.062, 25.875
16:48:03.062811, 0:02:19.185512, 26.062, 25.937
16:48:04.822787, 0:02:20.945479, 26.062, 25.875
16:48:06.582789, 0:02:22.705478, 26.062, 25.875
16:48:08.342869, 0:02:24.465559, 26.062, 25.875
16:48:10.102775, 0:02:26.225455, 26.062, 25.937
16:48:11.862792, 0:02:27.985477, 26.062, 25.875
16:48:13.622771, 0:02:29.745456, 26.062, 25.937
16:48:15.382497, 0:02:31.505124, 26.062, 25.875
