14:11:34.937020, 0:00:01.746682, 28.062, 25.812
14:11:36.697046, 0:00:03.506528, 28.062, 25.875
14:11:38.457033, 0:00:05.266520, 28.125, 25.875
14:11:40.227043, 0:00:07.036525, 28.125, 26.0
14:11:41.976994, 0:00:08.786460, 28.0, 25.812
14:11:43.737050, 0:00:10.546528, 28.125, 25.937
14:11:45.497077, 0:00:12.306563, 28.25, 25.875
14:11:47.256996, 0:00:14.066465, 28.125, 25.937
14:11:49.016986, 0:00:15.826451, 28.125, 25.875
14:11:50.776996, 0:00:17.586465, 28.125, 25.875
14:11:52.537022, 0:00:19.346492, 28.062, 25.875
14:11:54.297119, 0:00:21.106573, 27.937, 25.937
14:11:56.056989, 0:00:22.866460, 28.125, 25.875
14:11:57.816995, 0:00:24.626466, 28.125, 25.875
14:11:59.576994, 0:00:26.386457, 28.125, 25.875
14:12:01.336996, 0:00:28.146459, 28.125, 25.875
