08:20:46.164367, 0:00:01.785299, 23.875, 24.562
08:20:47.924303, 0:00:03.544880, 23.875, 24.625
08:20:49.684242, 0:00:05.304786, 23.875, 24.562
08:20:51.444225, 0:00:07.064788, 23.875, 24.5
08:20:53.204330, 0:00:08.824907, 23.812, 24.562
08:20:54.964222, 0:00:10.584784, 23.937, 24.562
08:20:56.724251, 0:00:12.344819, 23.875, 24.562
08:20:58.484200, 0:00:14.104739, 23.937, 24.437
08:21:00.244210, 0:00:15.864764, 23.875, 24.562
08:21:02.004313, 0:00:17.624892, 23.875, 24.562
08:21:03.764226, 0:00:19.384876, 23.937, 24.5
08:21:05.524208, 0:00:21.144852, 23.875, 24.562
08:21:07.284224, 0:00:22.904853, 23.875, 24.5
08:21:09.044214, 0:00:24.664859, 23.875, 24.5
08:21:10.804251, 0:00:26.424826, 23.875, 24.562
08:21:12.564210, 0:00:28.184785, 23.875, 24.562
08:21:14.324223, 0:00:29.944884, 23.875, 24.5
08:21:16.084199, 0:00:31.704819, 23.875, 24.625
08:21:17.844260, 0:00:33.464833, 23.875, 24.562
08:21:19.604208, 0:00:35.224769, 23.875, 24.562
08:21:21.364243, 0:00:36.984814, 23.875, 24.562
08:21:23.124237, 0:00:38.744888, 23.812, 24.5
08:21:24.884194, 0:00:40.504814, 23.875, 24.562
08:21:26.644228, 0:00:42.264873, 23.875, 24.562
08:21:28.404359, 0:00:44.025014, 23.937, 24.687
08:21:30.244222, 0:00:45.864780, 23.875, 24.375
08:21:32.004149, 0:00:47.624694, 23.875, 24.562
08:21:33.764260, 0:00:49.384870, 23.875, 24.562
08:21:35.524223, 0:00:51.144779, 23.875, 24.5
08:21:37.284236, 0:00:52.904775, 23.875, 24.562
08:21:39.044208, 0:00:54.664819, 23.875, 24.5
08:21:40.804209, 0:00:56.424769, 23.875, 24.5
08:21:42.564335, 0:00:58.184905, 23.812, 24.625
08:21:44.324219, 0:00:59.944827, 23.937, 24.437
08:21:46.084191, 0:01:01.704728, 23.875, 24.562
08:21:47.844232, 0:01:03.464793, 23.875, 24.5
08:21:49.604213, 0:01:05.224906, 23.875, 24.562
08:21:51.364208, 0:01:06.984844, 23.875, 24.5
08:21:53.124339, 0:01:08.744992, 23.875, 24.5
08:21:54.884232, 0:01:10.504849, 23.875, 24.5
08:21:56.644225, 0:01:12.264865, 23.812, 24.437
08:21:58.404237, 0:01:14.024797, 23.875, 24.5
08:22:00.164324, 0:01:15.784975, 23.875, 24.562
08:22:01.924319, 0:01:17.544965, 23.875, 24.5
08:22:03.684293, 0:01:19.304935, 23.875, 24.562
08:22:05.444282, 0:01:21.064851, 23.875, 24.5
08:22:07.204223, 0:01:22.824782, 23.875, 24.562
08:22:08.964265, 0:01:24.584833, 23.875, 24.562
08:22:10.724213, 0:01:26.345286, 23.875, 24.5
08:22:12.484209, 0:01:28.105257, 23.875, 24.5
08:22:14.244282, 0:01:29.864861, 23.875, 24.5
08:22:16.004222, 0:01:31.624797, 23.875, 24.5
08:22:17.764255, 0:01:33.384834, 23.937, 24.5
08:22:19.524252, 0:01:35.144822, 23.875, 24.375
08:22:21.284002, 0:01:36.904504, 23.937, 24.5
08:22:23.044231, 0:01:38.664800, 23.937, 24.562
08:22:24.804252, 0:01:40.425331, 23.937, 24.5
08:22:26.564219, 0:01:42.184860, 23.875, 24.562
08:22:28.324218, 0:01:43.944866, 23.875, 24.375
08:22:30.084216, 0:01:45.704837, 23.875, 24.437
08:22:31.844050, 0:01:47.464651, 23.875, 24.5
08:22:33.604219, 0:01:49.224864, 23.937, 24.5
08:22:35.364236, 0:01:50.984814, 23.937, 24.562
08:22:37.124227, 0:01:52.744801, 23.937, 24.562
08:22:38.884215, 0:01:54.504769, 23.937, 24.5
08:22:40.644224, 0:01:56.264800, 23.937, 24.562
08:22:42.404226, 0:01:58.024876, 23.875, 24.5
08:22:44.174268, 0:01:59.794885, 23.937, 24.5
08:22:45.924236, 0:02:01.545320, 23.937, 24.562
08:22:47.684300, 0:02:03.304860, 23.937, 24.437
08:22:49.444223, 0:02:05.064791, 23.937, 24.5
08:22:51.204224, 0:02:06.824884, 23.937, 24.562
08:22:52.964238, 0:02:08.584889, 23.937, 24.562
08:22:54.724322, 0:02:10.344892, 23.875, 24.562
08:22:56.484199, 0:02:12.104743, 23.937, 24.5
08:22:58.244251, 0:02:13.864902, 23.937, 24.5
08:23:00.004227, 0:02:15.624874, 23.937, 24.437
08:23:01.764344, 0:02:17.385003, 23.937, 24.5
08:23:03.524225, 0:02:19.144799, 23.937, 24.5
08:23:05.284286, 0:02:20.904847, 23.937, 24.5
08:23:07.044256, 0:02:22.664837, 23.937, 24.5
08:23:08.804233, 0:02:24.424810, 23.937, 24.5
08:23:10.564206, 0:02:26.184775, 23.937, 24.625
08:23:12.404145, 0:02:28.024644, 23.937, 24.5
08:23:14.164259, 0:02:29.784832, 23.937, 24.5
08:23:15.924323, 0:02:31.544902, 23.937, 24.5
08:23:17.684225, 0:02:33.305345, 23.937, 24.5
08:23:19.444239, 0:02:35.064813, 23.937, 24.5
08:23:21.204221, 0:02:36.825302, 23.937, 24.5
08:23:22.964218, 0:02:38.584877, 23.937, 24.5
08:23:24.724239, 0:02:40.345302, 23.937, 24.5
08:23:26.484205, 0:02:42.104756, 23.937, 24.5
08:23:28.244231, 0:02:43.864798, 24.0, 24.437
08:23:30.004216, 0:02:45.624783, 23.937, 24.562
08:23:31.764226, 0:02:47.384798, 23.937, 24.687
08:23:33.524040, 0:02:49.144579, 23.937, 24.5
08:23:35.284197, 0:02:50.904743, 23.937, 24.5
08:23:37.044220, 0:02:52.664801, 23.937, 24.5
08:23:38.804212, 0:02:54.424897, 23.937, 24.5
08:23:40.564195, 0:02:56.184775, 24.0, 24.5
08:23:42.324220, 0:02:57.944795, 23.937, 24.5
08:23:44.084208, 0:02:59.704801, 23.937, 24.5
08:23:45.844217, 0:03:01.464785, 23.937, 24.375
08:23:47.604223, 0:03:03.224783, 23.937, 24.5
08:23:49.364255, 0:03:04.984817, 23.937, 24.5
